light_curve_id,kind,zooniverse_id,p_radius
646229,0,APH10206268,0
646230,0,APH10379822,0
646231,0,APH10574019,0
646232,0,APH10834374,0
646233,0,APH10914041,0
646234,0,APH10617694,0
646235,0,APH10289998,0
646236,0,APH10191127,0
646237,0,APH10580382,0
646238,0,APH10877158,0
646239,0,APH10989417,0
646240,0,APH10456785,0
646241,0,APH10970161,0
646242,0,APH10376142,0
646243,0,APH10586841,0
646244,0,APH10893259,0
646246,0,APH10198686,0
646247,0,APH10563630,0
646248,0,APH10671828,0
646249,0,APH10501251,0
646250,0,APH10945227,0
646251,0,APH10997192,0
646253,0,APH10698625,0
646256,0,APH10697556,0
646257,0,APH10868760,0
646258,0,APH10415316,0
646259,0,APH10485370,0
646260,0,APH10740312,0
646261,0,APH10331116,0
646262,0,APH10351788,0
646263,0,APH10255466,0
646264,0,APH10390588,0
646265,0,APH10431776,0
646266,0,APH10864199,0
646267,0,APH10654807,0
646268,0,APH10914359,0
646269,0,APH10219921,0
646270,0,APH10876981,0
646271,0,APH10898122,0
646272,0,APH10742662,0
646273,0,APH10500643,0
646274,0,APH10323572,0
646275,0,APH10605043,0
646276,0,APH10219414,0
646277,0,APH10600897,0
646278,0,APH10634044,0
646279,0,APH10501128,0
646280,0,APH10803718,0
646281,0,APH10892084,0
646283,0,APH10302786,0
646284,0,APH10280342,0
646285,0,APH10966978,0
646286,0,APH10909758,0
646287,0,APH10737787,0
646288,0,APH10497856,0
646289,0,APH10573136,0
646290,0,APH10255009,0
646291,0,APH10246087,0
646292,0,APH10596683,0
646294,0,APH10258119,0
646295,0,APH10565644,0
646296,0,APH10214295,0
646297,0,APH10528378,0
646298,0,APH10671842,0
646299,0,APH10983074,0
646300,0,APH10626000,0
646301,0,APH10988955,0
646302,0,APH10254096,0
646303,0,APH10735262,0
646304,0,APH10488072,0
646305,0,APH10330357,0
646306,0,APH10814501,0
646307,0,APH10880180,0
646308,0,APH10488286,0
646310,0,APH10719949,0
646311,0,APH10484592,0
646312,0,APH10999379,0
646313,0,APH10168602,0
646314,0,APH10535832,0
646315,0,APH10516175,0
646316,0,APH10837578,0
646318,0,APH10619303,0
646319,0,APH10888158,0
646320,0,APH10454903,0
646321,0,APH10432691,0
646322,0,APH10532750,0
646323,0,APH10624918,0
646324,0,APH10350838,0
646326,0,APH10897078,0
646327,0,APH10410184,0
646328,0,APH10844286,0
646329,0,APH10989312,0
646330,0,APH10520818,0
646331,0,APH10159320,0
646332,0,APH10266091,0
646333,0,APH10371351,0
646334,0,APH10457551,0
646335,0,APH10558086,0
646336,0,APH10513242,0
646337,0,APH10619036,0
646338,0,APH10289921,0
646339,0,APH10474702,0
646340,0,APH10419722,0
646341,0,APH10639501,0
646342,0,APH10285418,0
646343,0,APH10868519,0
646344,0,APH10931874,0
646345,0,APH10480498,0
646346,0,APH10843206,0
646347,0,APH10408700,0
646348,0,APH10347248,0
646350,0,APH10452509,0
646352,0,APH10443591,0
646353,0,APH10922036,0
646354,0,APH10601064,0
646355,0,APH10910414,0
646357,0,APH10789528,0
646358,0,APH10453000,0
646359,0,APH10198120,0
646360,0,APH10361069,0
646361,0,APH10567288,0
646362,0,APH10899844,0
646363,0,APH10826143,0
646364,0,APH10943302,0
646365,0,APH10428399,0
646366,0,APH10901199,0
646367,0,APH10562186,0
646368,0,APH10214263,0
646369,0,APH10369945,0
646370,0,APH10515244,0
646372,0,APH10171999,0
646373,0,APH10794549,0
646374,0,APH10438897,0
646375,0,APH10279286,0
646376,0,APH10211344,0
646378,0,APH10523373,0
646379,0,APH10460851,0
646380,0,APH10354146,0
646381,0,APH10927548,0
646382,0,APH10888826,0
646383,0,APH10439288,0
646384,0,APH10855766,0
646385,0,APH10613918,0
646386,0,APH10682328,0
646387,0,APH10889765,0
646389,0,APH10224626,0
646390,0,APH10985159,0
646391,0,APH10203233,0
646392,0,APH10243899,0
646393,0,APH10582655,0
646394,0,APH10753108,0
646395,0,APH10899452,0
646397,0,APH10238677,0
646398,0,APH10233424,0
646399,0,APH10580589,0
646400,0,APH10367455,0
646401,0,APH10336284,0
646402,0,APH10220659,0
646403,0,APH10248970,0
646404,0,APH10439232,0
646405,0,APH10302010,0
646406,0,APH10628813,0
646407,0,APH10333251,0
646408,0,APH10499046,0
646409,0,APH10493278,0
646410,0,APH10767290,0
646411,0,APH10608033,0
646412,0,APH10822173,0
646413,0,APH10581620,0
646414,0,APH10685409,0
646415,0,APH10730131,0
646416,0,APH10252532,0
646417,0,APH10271542,0
646418,0,APH10501056,0
646419,0,APH10780764,0
646420,0,APH10944028,0
646421,0,APH10969079,0
646422,0,APH10696353,0
646424,0,APH10273644,0
646425,0,APH10853964,0
646426,0,APH10697880,0
646427,0,APH10854743,0
646428,0,APH10333903,0
646429,0,APH10353246,0
646430,0,APH10888561,0
646431,0,APH10254140,0
646432,0,APH10998316,0
646434,0,APH10715992,0
646435,0,APH10682342,0
646436,0,APH10687899,0
646437,0,APH10815375,0
646438,0,APH10361414,0
646439,0,APH10915731,0
646440,0,APH10168445,0
646441,0,APH10736507,0
646442,0,APH10273053,0
646443,0,APH10941785,0
646444,0,APH10186501,0
646445,0,APH10585247,0
646446,0,APH10453132,0
646447,0,APH10237667,0
646448,0,APH10460300,0
646449,0,APH10597916,0
646450,0,APH10903469,0
646451,0,APH10359655,0
646452,0,APH10419910,0
646453,0,APH10861624,0
646454,0,APH10581158,0
646455,0,APH10229272,0
646456,0,APH10933258,0
646457,0,APH10722881,0
646458,0,APH10688094,0
646459,0,APH10903012,0
646460,0,APH10878015,0
646461,0,APH10896164,0
646462,0,APH10303489,0
646464,0,APH10733374,0
646465,0,APH10466870,0
646466,0,APH10983549,0
646467,0,APH10569172,0
646468,0,APH10187687,0
646469,0,APH10683436,0
646470,0,APH10189585,0
646471,0,APH10930299,0
646472,0,APH10661674,0
646473,0,APH10175239,0
646474,0,APH10441560,0
646475,0,APH10169822,0
646476,0,APH10567838,0
646477,0,APH10817303,0
646478,0,APH10435182,0
646479,0,APH10289274,0
646480,0,APH10270770,0
646481,0,APH10629582,0
646482,0,APH10855966,0
646483,0,APH10765515,0
646484,0,APH10469806,0
646485,0,APH10869491,0
646486,0,APH10718389,0
646487,0,APH10577011,0
646488,0,APH10860619,0
646490,0,APH10981168,0
646491,0,APH10306300,0
646492,0,APH10746336,0
646493,0,APH10601079,0
646494,0,APH10786370,0
646495,0,APH10786642,0
646496,0,APH10968995,0
646497,0,APH10565844,0
646498,0,APH10155275,0
646499,0,APH10253428,0
646500,0,APH10160967,0
646502,0,APH10911660,0
646504,0,APH10827783,0
646505,0,APH10439417,0
646506,0,APH10403031,0
646507,0,APH10817693,0
646508,0,APH10339235,0
646509,0,APH10803025,0
646510,0,APH10291325,0
646512,0,APH10779233,0
646513,0,APH10291242,0
646514,0,APH10322813,0
646515,0,APH10594812,0
646518,0,APH10293030,0
646519,0,APH10980923,0
646520,0,APH10856738,0
646521,0,APH10698199,0
646522,0,APH10557801,0
646523,0,APH10928538,0
646524,0,APH10946176,0
646525,0,APH10524738,0
646526,0,APH10328864,0
646527,0,APH10867571,0
646529,0,APH10808354,0
646530,0,APH10580782,0
646531,0,APH10966355,0
646532,0,APH10423834,0
646533,0,APH10573195,0
646534,0,APH10615544,0
646535,0,APH10649415,0
646536,0,APH10312093,0
646537,0,APH10638543,0
646538,0,APH10731145,0
646539,0,APH10326376,0
646540,0,APH10271310,0
646541,0,APH10976216,0
646543,0,APH10951849,0
646544,0,APH10888363,0
646545,0,APH10198211,0
646546,0,APH10160405,0
646547,0,APH10600021,0
646548,0,APH10441800,0
646549,0,APH10963795,0
646550,0,APH10958583,0
646551,0,APH10895595,0
646552,0,APH10839611,0
646553,0,APH10420234,0
646554,0,APH10920386,0
646555,0,APH10700375,0
646556,0,APH10660288,0
646557,0,APH10300654,0
646558,0,APH10541041,0
646559,0,APH10971705,0
646560,0,APH10184606,0
646561,0,APH10817878,0
646562,0,APH10705478,0
646563,0,APH10527782,0
646564,0,APH10718475,0
646565,0,APH10974331,0
646566,0,APH10925072,0
646567,0,APH10262522,0
646568,0,APH10717680,0
646569,0,APH10862588,0
646570,0,APH10622670,0
646571,0,APH10676731,0
646572,0,APH10870787,0
646573,0,APH10560495,0
646574,0,APH10813595,0
646575,0,APH10559904,0
646576,0,APH10863766,0
646578,0,APH10297897,0
646579,0,APH10418976,0
646580,0,APH10573560,0
646581,0,APH10966376,0
646582,0,APH10952413,0
646583,0,APH10935695,0
646584,0,APH10159336,0
646585,0,APH10666928,0
646586,0,APH10594012,0
646587,0,APH10513195,0
646588,0,APH10474948,0
646589,0,APH10513316,0
646590,0,APH10812988,0
646591,0,APH10298151,0
646592,0,APH10489082,0
646593,0,APH10261377,0
646594,0,APH10721816,0
646595,0,APH10249466,0
646596,0,APH10948456,0
646597,0,APH10535577,0
646599,0,APH10601858,0
646600,0,APH10742691,0
646601,0,APH10579698,0
646602,0,APH10294840,0
646603,0,APH10504365,0
646604,0,APH10438761,0
646605,0,APH10258208,0
646606,0,APH10906865,0
646607,0,APH10627650,0
646608,0,APH10175486,0
646609,0,APH10346491,0
646610,0,APH10566456,0
646611,0,APH10190964,0
646612,0,APH10240877,0
646613,0,APH10615908,0
646614,0,APH10279545,0
646615,0,APH10890644,0
646616,0,APH10494373,0
646618,0,APH10541061,0
646619,0,APH10985163,0
646620,0,APH10905561,0
646621,0,APH10449013,0
646622,0,APH10259876,0
646623,0,APH10666581,0
646625,0,APH10433494,0
646626,0,APH10696490,0
646627,0,APH10940193,0
646628,0,APH10720904,0
646629,0,APH10484782,0
646630,0,APH10695235,0
646631,0,APH10227926,0
646632,0,APH10295347,0
646633,0,APH10765562,0
646634,0,APH10890042,0
646635,0,APH10258486,0
646636,0,APH10883846,0
646637,0,APH10285645,0
646638,0,APH10388230,0
646639,0,APH10372683,0
646640,0,APH10659092,0
646641,0,APH10723929,0
646642,0,APH10154382,0
646644,0,APH10513803,0
646645,0,APH10686385,0
646646,0,APH10450112,0
646648,0,APH10913959,0
646649,0,APH10213289,0
646650,0,APH10481873,0
646651,0,APH10875530,0
646652,0,APH10275502,0
646653,0,APH10603473,0
646654,0,APH10572607,0
646655,0,APH10423863,0
646656,0,APH10731815,0
646657,0,APH10707209,0
646658,0,APH10311509,0
646659,0,APH10593135,0
646660,0,APH10746477,0
646661,0,APH10674357,0
646662,0,APH10606602,0
646663,0,APH10518583,0
646664,0,APH10951502,0
646665,0,APH10396092,0
646666,0,APH10998243,0
646667,0,APH10854027,0
646668,0,APH10673278,0
646669,0,APH10375539,0
646670,0,APH10776252,0
646671,0,APH10413996,0
646672,0,APH10894125,0
646674,0,APH10200091,0
646676,0,APH10493931,0
646677,0,APH10911983,0
646678,0,APH10213684,0
646679,0,APH10633580,0
646681,0,APH10701736,0
646682,0,APH10691128,0
646683,0,APH10865353,0
646684,0,APH10771457,0
646685,0,APH10161459,0
646686,0,APH10272476,0
646687,0,APH10220980,0
646688,0,APH10902017,0
646689,0,APH10878158,0
646690,0,APH10936029,0
646691,0,APH10368801,0
646693,0,APH10698334,0
646694,0,APH10445373,0
646695,0,APH10776392,0
646696,0,APH10725642,0
646697,0,APH10656108,0
646698,0,APH10967413,0
646699,0,APH10331641,0
646700,0,APH10296822,0
646701,0,APH10565095,0
646702,0,APH10573009,0
646704,0,APH10952637,0
646705,0,APH10858099,0
646706,0,APH10943638,0
646707,0,APH10336821,0
646708,0,APH10758776,0
646710,0,APH10428352,0
646711,0,APH10962194,0
646712,0,APH10341692,0
646714,0,APH10201737,0
646715,0,APH10857748,0
646716,0,APH10378538,0
646717,0,APH10829872,0
646718,0,APH10421913,0
646719,0,APH10801093,0
646720,0,APH10336640,0
646721,0,APH10684007,0
646722,0,APH10702865,0
646723,0,APH10341145,0
646724,0,APH10957525,0
646725,0,APH10829462,0
646726,0,APH10897165,0
646727,0,APH10377416,0
646728,0,APH10701706,0
646729,0,APH10959857,0
646730,0,APH10462230,0
646731,0,APH10827734,0
646732,0,APH10154700,0
646734,0,APH10908898,0
646735,0,APH10623491,0
646736,0,APH10536933,0
646737,0,APH10198841,0
646738,0,APH10516889,0
646739,0,APH10831636,0
646740,0,APH10891453,0
646741,0,APH10760865,0
646742,0,APH10625565,0
646743,0,APH10362505,0
646744,0,APH10470867,0
646745,0,APH10447913,0
646746,0,APH10878943,0
646747,0,APH10967274,0
646748,0,APH10765451,0
646750,0,APH10887127,0
646751,0,APH10828635,0
646753,0,APH10290756,0
646754,0,APH10989980,0
646755,0,APH10232739,0
646756,0,APH10420908,0
646757,0,APH10283034,0
646758,0,APH10183280,0
646759,0,APH10518939,0
646760,0,APH10940208,0
646761,0,APH10169144,0
646762,0,APH10731835,0
646763,0,APH10422846,0
646764,0,APH10236780,0
646765,0,APH10485106,0
646766,0,APH10405731,0
646767,0,APH10543841,0
646768,0,APH10716468,0
646769,0,APH10737140,0
646770,0,APH10536676,0
646771,0,APH10471029,0
646772,0,APH10971057,0
646773,0,APH10852632,0
646774,0,APH10541938,0
646775,0,APH10657091,0
646776,0,APH10814303,0
646777,0,APH10728359,0
646778,0,APH10851094,0
646779,0,APH10353279,0
646780,0,APH10636241,0
646781,0,APH10455080,0
646782,0,APH10636546,0
646784,0,APH10677106,0
646785,0,APH10688365,0
646786,0,APH10628909,0
646787,0,APH10532899,0
646788,0,APH10483787,0
646789,0,APH10369689,0
646790,0,APH10574411,0
646791,0,APH10951481,0
646792,0,APH10829196,0
646793,0,APH10657999,0
646795,0,APH10427200,0
646796,0,APH10855307,0
646797,0,APH10181380,0
646798,0,APH10846268,0
646801,0,APH10901519,0
646802,0,APH10333271,0
646803,0,APH10871042,0
646804,0,APH10678814,0
646805,0,APH10500681,0
646806,0,APH10601228,0
646807,0,APH10800015,0
646808,0,APH10792689,0
646809,0,APH10730641,0
646810,0,APH10920836,0
646811,0,APH10549926,0
646812,0,APH10496076,0
646814,0,APH10864869,0
646815,0,APH10961796,0
646816,0,APH10488770,0
646817,0,APH10665610,0
646818,0,APH10325985,0
646819,0,APH10890487,0
646820,0,APH10980179,0
646821,0,APH10777794,0
646822,0,APH10328551,0
646823,0,APH10194416,0
646824,0,APH10235134,0
646825,0,APH10264177,0
646826,0,APH10534645,0
646827,0,APH10952948,0
646828,0,APH10763821,0
646829,0,APH10854453,0
646830,0,APH10233480,0
646831,0,APH10819235,0
646832,0,APH10889313,0
646833,0,APH10313049,0
646836,0,APH10519386,0
646837,0,APH10807754,0
646838,0,APH10756778,0
646839,0,APH10449675,0
646840,0,APH10452296,0
646841,0,APH10451168,0
646842,0,APH10450551,0
646843,0,APH10646696,0
646844,0,APH10159024,0
646845,0,APH10319942,0
646846,0,APH10569798,0
646847,0,APH10502432,0
646848,0,APH10798234,0
646849,0,APH10524568,0
646850,0,APH10206645,0
646851,0,APH10609384,0
646852,0,APH10386755,0
646853,0,APH10756426,0
646854,0,APH10816181,0
646855,0,APH10434928,0
646856,0,APH10332351,0
646857,0,APH10263048,0
646858,0,APH10502091,0
646859,0,APH10353227,0
646860,0,APH10257814,0
646861,0,APH10313892,0
646862,0,APH10583103,0
646863,0,APH10758668,0
646864,0,APH10668253,0
646865,0,APH10833727,0
646866,0,APH10549749,0
646867,0,APH10636863,0
646868,0,APH10187803,0
646870,0,APH10793873,0
646871,0,APH10327285,0
646872,0,APH10830783,0
646873,0,APH10477138,0
646874,0,APH10551491,0
646875,0,APH10977374,0
646876,0,APH10645279,0
646877,0,APH10427135,0
646878,0,APH10566000,0
646879,0,APH10232331,0
646880,0,APH10658713,0
646881,0,APH10921228,0
646882,0,APH10524708,0
646883,0,APH10310765,0
646884,0,APH10707681,0
646885,0,APH10173408,0
646886,0,APH10738580,0
646887,0,APH10616342,0
646888,0,APH10344601,0
646889,0,APH10844985,0
646890,0,APH10720081,0
646891,0,APH10390959,0
646892,0,APH10850461,0
646893,0,APH10648026,0
646894,0,APH10891034,0
646895,0,APH10730074,0
646896,0,APH10186829,0
646897,0,APH10877923,0
646898,0,APH10472226,0
646899,0,APH10817371,0
646900,0,APH10652815,0
646901,0,APH10353900,0
646902,0,APH10433312,0
646903,0,APH10822221,0
646904,0,APH10603811,0
646905,0,APH10836466,0
646906,0,APH10848562,0
646908,0,APH10550263,0
646909,0,APH10402595,0
646910,0,APH10671610,0
646912,0,APH10452199,0
646913,0,APH10170949,0
646914,0,APH10734542,0
646915,0,APH10336358,0
646916,0,APH10980462,0
646917,0,APH10181008,0
646918,0,APH10491970,0
646919,0,APH10393240,0
646920,0,APH10759283,0
646921,0,APH10554482,0
646922,0,APH10188951,0
646923,0,APH10702961,0
646924,0,APH10829757,0
646925,0,APH10509994,0
646926,0,APH10168238,0
646927,0,APH10239741,0
646928,0,APH10508774,0
646929,0,APH10964503,0
646930,0,APH10467918,0
646931,0,APH10407990,0
646932,0,APH10530651,0
646933,0,APH10296716,0
646934,0,APH10955311,0
646935,0,APH10646040,0
646936,0,APH10227598,0
646937,0,APH10815138,0
646938,0,APH10833585,0
646939,0,APH10409850,0
646940,0,APH10945850,0
646941,0,APH10576182,0
646942,0,APH10522462,0
646943,0,APH10373395,0
646944,0,APH10237750,0
646945,0,APH10350359,0
646946,0,APH10601641,0
646947,0,APH10662340,0
646948,0,APH10854694,0
646949,0,APH10699909,0
646950,0,APH10695274,0
646951,0,APH10966139,0
646952,0,APH10351220,0
646953,0,APH10450554,0
646954,0,APH10713431,0
646955,0,APH10321545,0
646956,0,APH10839934,0
646957,0,APH10454652,0
646958,0,APH10668003,0
646959,0,APH10535024,0
646960,0,APH10211921,0
646961,0,APH10346544,0
646962,0,APH10419870,0
646963,0,APH10601531,0
646964,0,APH10740042,0
646965,0,APH10457916,0
646966,0,APH10978162,0
646967,0,APH10856697,0
646968,0,APH10741214,0
646969,0,APH10354313,0
646970,0,APH10481133,0
646971,0,APH10923752,0
646973,0,APH10168694,0
646974,0,APH10330724,0
646975,0,APH10235967,0
646976,0,APH10247950,0
646977,0,APH10630031,0
646980,0,APH10859738,0
646981,0,APH10566576,0
646982,0,APH10329481,0
646983,0,APH10289071,0
646985,0,APH10365237,0
646986,0,APH10936572,0
646987,0,APH10384121,0
646989,0,APH10951115,0
646990,0,APH10828334,0
646991,0,APH10271888,0
646992,0,APH10524175,0
646993,0,APH10546293,0
646994,0,APH10527440,0
646995,0,APH10294023,0
646996,0,APH10487431,0
646997,0,APH10422299,0
646998,0,APH10938995,0
646999,0,APH10551752,0
647000,0,APH10802664,0
647001,0,APH10658105,0
647002,0,APH10846156,0
647003,0,APH10819171,0
647004,0,APH10608264,0
647005,0,APH10226882,0
647006,0,APH10336922,0
647007,0,APH10477618,0
647008,0,APH10670180,0
647009,0,APH10179971,0
647010,0,APH10494850,0
647011,0,APH10690522,0
647012,0,APH10375168,0
647013,0,APH10464665,0
647014,0,APH10624521,0
647015,0,APH10483081,0
647016,0,APH10863206,0
647017,0,APH10818380,0
647018,0,APH10996664,0
647019,0,APH10936866,0
647020,0,APH10456281,0
647021,0,APH10585306,0
647023,0,APH10728742,0
647024,0,APH10336232,0
647025,0,APH10283633,0
647026,0,APH10336784,0
647028,0,APH10604242,0
647029,0,APH10745418,0
647031,0,APH10351913,0
647032,0,APH10699028,0
647033,0,APH10989015,0
647034,0,APH10408755,0
647035,0,APH10709237,0
647036,0,APH10278515,0
647037,0,APH10528208,0
647039,0,APH10664454,0
647040,0,APH10376523,0
647041,0,APH10391177,0
647042,0,APH10460789,0
647043,0,APH10519048,0
647044,0,APH10310667,0
647045,0,APH10690294,0
647046,0,APH10551782,0
647047,0,APH10474515,0
647048,0,APH10850275,0
647049,0,APH10212556,0
647050,0,APH10664482,0
647051,0,APH10815792,0
647052,0,APH10509371,0
647053,0,APH10490900,0
647054,0,APH10938970,0
647055,0,APH10490993,0
647056,0,APH10206432,0
647057,0,APH10407439,0
647058,0,APH10764670,0
647059,0,APH10532433,0
647060,0,APH10734114,0
647061,0,APH10541855,0
647062,0,APH10250974,0
647063,0,APH10413974,0
647064,0,APH10928766,0
647065,0,APH10670455,0
647067,0,APH10531071,0
647068,0,APH10388726,0
647069,0,APH10539231,0
647070,0,APH10311680,0
647071,0,APH10838088,0
647072,0,APH10729733,0
647073,0,APH10798649,0
647074,0,APH10712006,0
647075,0,APH10495424,0
647076,0,APH10501071,0
647077,0,APH10731106,0
647078,0,APH10248525,0
647079,0,APH10484435,0
647080,0,APH10902049,0
647082,0,APH10738124,0
647083,0,APH10234124,0
647084,0,APH10265091,0
647085,0,APH10470320,0
647086,0,APH10876487,0
647087,0,APH10530633,0
647088,0,APH10701776,0
647089,0,APH10777269,0
647090,0,APH10976633,0
647091,0,APH10585510,0
647092,0,APH10370936,0
647093,0,APH10719654,0
647094,0,APH10676662,0
647095,0,APH10637407,0
647096,0,APH10739860,0
647097,0,APH10153060,0
647098,0,APH10651615,0
647099,0,APH10508627,0
647100,0,APH10439024,0
647101,0,APH10425269,0
647102,0,APH10929030,0
647103,0,APH10955886,0
647104,0,APH10893460,0
647105,0,APH10737973,0
647106,0,APH10164528,0
647107,0,APH10915203,0
647108,0,APH10628135,0
647109,0,APH10898360,0
647110,0,APH10286372,0
647111,0,APH10541437,0
647112,0,APH10478584,0
647113,0,APH10448674,0
647114,0,APH10238913,0
647115,0,APH10517045,0
647116,0,APH10913266,0
647117,0,APH10197516,0
647119,0,APH10383267,0
647120,0,APH10717570,0
647121,0,APH10525787,0
647122,0,APH10161686,0
647123,0,APH10899380,0
647126,0,APH10672428,0
647127,0,APH10448154,0
647128,0,APH10551007,0
647129,0,APH10885679,0
647130,0,APH10643520,0
647131,0,APH10333987,0
647132,0,APH10876615,0
647133,0,APH10652945,0
647134,0,APH10326166,0
647135,0,APH10159829,0
647136,0,APH10833379,0
647137,0,APH10625085,0
647138,0,APH10296010,0
647139,0,APH10716260,0
647140,0,APH10977891,0
647141,0,APH10615469,0
647142,0,APH10305639,0
647143,0,APH10688110,0
647145,0,APH10435661,0
647146,0,APH10819122,0
647147,0,APH10600963,0
647149,0,APH10458421,0
647150,0,APH10829324,0
647152,0,APH10744800,0
647153,0,APH10194523,0
647154,0,APH10992147,0
647155,0,APH10756959,0
647157,0,APH10583366,0
647158,0,APH10610110,0
647159,0,APH10785834,0
647160,0,APH10504345,0
647161,0,APH10656697,0
647164,0,APH10161044,0
647165,0,APH10780218,0
647167,0,APH10906018,0
647168,0,APH10869748,0
647169,0,APH10303809,0
647170,0,APH10732773,0
647172,0,APH10354061,0
647173,0,APH10400112,0
647175,0,APH10242336,0
647176,0,APH10768160,0
647177,0,APH10599263,0
647178,0,APH10984719,0
647179,0,APH10371023,0
647180,0,APH10540856,0
647181,0,APH10989133,0
647182,0,APH10811964,0
647183,0,APH10168040,0
647184,0,APH10261338,0
647185,0,APH10982980,0
647186,0,APH10351360,0
647187,0,APH10457696,0
647188,0,APH10209124,0
647189,0,APH10838928,0
647190,0,APH10714187,0
647191,0,APH10429796,0
647192,0,APH10797348,0
647193,0,APH10867366,0
647194,0,APH10368837,0
647195,0,APH10548530,0
647196,0,APH10942285,0
647197,0,APH10910163,0
647198,0,APH10943003,0
647199,0,APH10314044,0
647200,0,APH10543409,0
647201,0,APH10953533,0
647202,0,APH10865195,0
647205,0,APH10630100,0
647206,0,APH10820956,0
647207,0,APH10476841,0
647208,0,APH10454982,0
647209,0,APH10343837,0
647210,0,APH10935321,0
647211,0,APH10368694,0
647212,0,APH10493165,0
647213,0,APH10580448,0
647214,0,APH10295710,0
647215,0,APH10578506,0
647216,0,APH10807660,0
647217,0,APH10291674,0
647218,0,APH10784263,0
647219,0,APH10658607,0
647220,0,APH10825561,0
647221,0,APH10474824,0
647222,0,APH10999366,0
647223,0,APH10506495,0
647224,0,APH10740362,0
647225,0,APH10508697,0
647226,0,APH10342463,0
647227,0,APH10223788,0
647228,0,APH10730714,0
647229,0,APH10268172,0
647230,0,APH10310804,0
647232,0,APH10691110,0
647233,0,APH10699891,0
647234,0,APH10941598,0
647235,0,APH10346760,0
647236,0,APH10538762,0
647237,0,APH10756591,0
647238,0,APH10315452,0
647239,0,APH10199129,0
647240,0,APH10488280,0
647241,0,APH10967675,0
647242,0,APH10304022,0
647243,0,APH10999176,0
647244,0,APH10716080,0
647245,0,APH10964822,0
647246,0,APH10419030,0
647247,0,APH10853375,0
647248,0,APH10922957,0
647249,0,APH10457914,0
647250,0,APH10718077,0
647252,0,APH10269676,0
647253,0,APH10471229,0
647254,0,APH10688163,0
647255,0,APH10840600,0
647256,0,APH10193665,0
647257,0,APH10987539,0
647258,0,APH10746634,0
647259,0,APH10528343,0
647260,0,APH10531691,0
647261,0,APH10666528,0
647262,0,APH10389703,0
647263,0,APH10611825,0
647264,0,APH10737853,0
647265,0,APH10515861,0
647266,0,APH10194051,0
647267,0,APH10915445,0
647268,0,APH10761611,0
647269,0,APH10228192,0
647270,0,APH10456106,0
647271,0,APH10912908,0
647272,0,APH10357935,0
647273,0,APH10674363,0
647274,0,APH10414817,0
647275,0,APH10189955,0
647276,0,APH10980110,0
647277,0,APH10276599,0
647278,0,APH10518628,0
647279,0,APH10871589,0
647280,0,APH10799868,0
647281,0,APH10648717,0
647282,0,APH10893104,0
647283,0,APH10759161,0
647284,0,APH10524685,0
647285,0,APH10845937,0
647286,0,APH10782845,0
647287,0,APH10166139,0
647288,0,APH10824041,0
647289,0,APH10653915,0
647290,0,APH10322446,0
647292,0,APH10764896,0
647293,0,APH10987395,0
647294,0,APH10348845,0
647295,0,APH10378167,0
647296,0,APH10754708,0
647297,0,APH10395501,0
647298,0,APH10832046,0
647299,0,APH10192933,0
647300,0,APH10582778,0
647301,0,APH10875906,0
647302,0,APH10372790,0
647303,0,APH10170462,0
647304,0,APH10722965,0
647305,0,APH10995593,0
647306,0,APH10477786,0
647307,0,APH10954631,0
647308,0,APH10272494,0
647309,0,APH10739018,0
647310,0,APH10751408,0
647311,0,APH10957279,0
647313,0,APH10918744,0
647314,0,APH10784882,0
647315,0,APH10600987,0
647316,0,APH10197298,0
647317,0,APH10984303,0
647319,0,APH10303474,0
647320,0,APH10496527,0
647321,0,APH10478415,0
647322,0,APH10420891,0
647323,0,APH10855797,0
647324,0,APH10879306,0
647325,0,APH10263837,0
647326,0,APH10751135,0
647327,0,APH10614672,0
647328,0,APH10985641,0
647329,0,APH10717431,0
647330,0,APH10232359,0
647331,0,APH10625705,0
647332,0,APH10638490,0
647333,0,APH10903588,0
647335,0,APH10862055,0
647336,0,APH10525061,0
647337,0,APH10312235,0
647338,0,APH10331553,0
647339,0,APH10893041,0
647340,0,APH10769336,0
647341,0,APH10739866,0
647342,0,APH10342956,0
647343,0,APH10951730,0
647344,0,APH10552490,0
647346,0,APH10962923,0
647347,0,APH10414389,0
647348,0,APH10238102,0
647349,0,APH10790800,0
647350,0,APH10343459,0
647351,0,APH10239474,0
647352,0,APH10269219,0
647353,0,APH10299184,0
647354,0,APH10202906,0
647355,0,APH10445772,0
647356,0,APH10894518,0
647357,0,APH10352890,0
647358,0,APH10819148,0
647359,0,APH10274644,0
647361,0,APH10932733,0
647362,0,APH10216629,0
647363,0,APH10830663,0
647364,0,APH10208585,0
647365,0,APH10643610,0
647366,0,APH10987813,0
647367,0,APH10407767,0
647368,0,APH10725713,0
647369,0,APH10379776,0
647370,0,APH10945429,0
647371,0,APH10752901,0
647372,0,APH10501950,0
647373,0,APH10498457,0
647374,0,APH10174275,0
647375,0,APH10936970,0
647377,0,APH10459634,0
647378,0,APH10574727,0
647379,0,APH10670606,0
647380,0,APH10995641,0
647381,0,APH10720204,0
647382,0,APH10771473,0
647383,0,APH10308448,0
647384,0,APH10980208,0
647385,0,APH10937550,0
647386,0,APH10954092,0
647388,0,APH10652627,0
647389,0,APH10336630,0
647390,0,APH10703129,0
647391,0,APH10354215,0
